att_date,[01]usi_id,[01]grade_level,[156]att_code,[156]description,Campus
9/29/2014,7468243325,5,P,Present and On Time,WP
9/29/2014,2884746210,8,A,Absent,WP
9/29/2014,2884746210,8,A,Absent,WP
9/29/2014,7165553634,8,P,Present and On Time,WP
9/29/2014,7165553634,8,P,Present and On Time,WP
9/29/2014,2019448186,8,P,Present and On Time,WP
9/29/2014,2019448186,8,P,Present and On Time,WP
9/29/2014,4425419118,8,P,Present and On Time,WP
9/29/2014,4425419118,8,P,Present and On Time,WP
9/29/2014,5740484723,8,P,Present and On Time,WP
9/29/2014,5740484723,8,P,Present and On Time,WP
9/29/2014,4463293570,8,P,Present and On Time,WP
9/29/2014,4463293570,8,P,Present and On Time,WP
9/29/2014,6759961582,8,P,Present and On Time,WP
9/29/2014,6759961582,8,P,Present and On Time,WP
9/29/2014,2196858360,8,A,Absent,WP
9/29/2014,2196858360,8,A,Absent,WP
9/29/2014,2046296226,8,P,Present and On Time,WP
9/29/2014,2046296226,8,P,Present and On Time,WP
9/29/2014,9254440069,8,P,Present and On Time,WP
9/29/2014,9254440069,8,P,Present and On Time,WP
9/29/2014,9323448729,8,P,Present and On Time,WP
9/29/2014,9323448729,8,P,Present and On Time,WP
9/29/2014,1365019665,8,P,Present and On Time,WP
9/29/2014,1365019665,8,P,Present and On Time,WP
9/29/2014,3815407268,8,P,Present and On Time,WP
9/29/2014,3815407268,8,P,Present and On Time,WP
9/29/2014,2973260260,8,P,Present and On Time,WP
9/29/2014,2973260260,8,P,Present and On Time,WP
9/29/2014,1375256686,8,P,Present and On Time,WP
9/29/2014,1375256686,8,P,Present and On Time,WP
9/29/2014,4491063450,8,P,Present and On Time,WP
9/29/2014,4491063450,8,P,Present and On Time,WP
9/29/2014,2642657432,8,P,Present and On Time,WP
9/29/2014,2642657432,8,P,Present and On Time,WP
9/29/2014,1498601170,8,P,Present and On Time,WP
9/29/2014,1498601170,8,P,Present and On Time,WP
9/29/2014,1797712006,8,P,Present and On Time,WP
9/29/2014,1797712006,8,P,Present and On Time,WP
9/29/2014,2755874956,8,P,Present and On Time,WP
9/29/2014,2755874956,8,P,Present and On Time,WP
9/29/2014,5290216072,5,P,Present and On Time,WP
9/29/2014,5290216072,5,P,Present and On Time,WP
9/29/2014,5586947596,5,A,Absent,WP
9/29/2014,5586947596,5,A,Absent,WP
9/29/2014,9126229042,5,P,Present and On Time,WP
9/29/2014,9126229042,5,P,Present and On Time,WP
9/29/2014,3755597172,5,P,Present and On Time,WP
9/29/2014,3755597172,5,P,Present and On Time,WP
9/29/2014,6856765536,5,P,Present and On Time,WP
9/29/2014,6856765536,5,P,Present and On Time,WP
9/29/2014,9586398694,5,P,Present and On Time,WP
9/29/2014,9586398694,5,P,Present and On Time,WP
9/29/2014,7548654179,5,P,Present and On Time,WP
9/29/2014,7548654179,5,P,Present and On Time,WP
9/29/2014,9465826746,5,P,Present and On Time,WP
9/29/2014,9465826746,5,P,Present and On Time,WP
9/29/2014,9391071327,5,P,Present and On Time,WP
9/29/2014,9391071327,5,P,Present and On Time,WP
9/29/2014,9718453707,5,P,Present and On Time,WP
9/29/2014,9718453707,5,P,Present and On Time,WP
9/29/2014,9154236436,5,P,Present and On Time,WP
9/29/2014,9154236436,5,P,Present and On Time,WP
9/29/2014,1726320126,5,P,Present and On Time,WP
9/29/2014,1726320126,5,P,Present and On Time,WP
9/29/2014,3226992476,5,P,Present and On Time,WP
9/29/2014,3226992476,5,P,Present and On Time,WP
9/29/2014,4177148843,5,P,Present and On Time,WP
9/29/2014,4177148843,5,P,Present and On Time,WP
9/29/2014,8666720422,5,P,Present and On Time,WP
9/29/2014,8666720422,5,P,Present and On Time,WP
9/29/2014,9663412955,5,P,Present and On Time,WP
9/29/2014,9663412955,5,P,Present and On Time,WP
9/29/2014,7501827848,5,P,Present and On Time,WP
9/29/2014,7501827848,5,P,Present and On Time,WP
9/29/2014,5869242185,5,P,Present and On Time,WP
9/29/2014,5869242185,5,P,Present and On Time,WP
9/29/2014,7979732504,5,P,Present and On Time,WP
9/29/2014,7979732504,5,P,Present and On Time,WP
9/29/2014,2963143900,5,P,Present and On Time,WP
9/29/2014,2963143900,5,P,Present and On Time,WP
9/29/2014,4291319967,5,A,Absent,WP
9/29/2014,4291319967,5,A,Absent,WP
9/29/2014,5960130425,5,P,Present and On Time,WP
9/29/2014,5960130425,5,P,Present and On Time,WP
9/29/2014,7416141467,5,P,Present and On Time,WP
9/29/2014,7416141467,5,P,Present and On Time,WP
9/29/2014,8946731974,5,P,Present and On Time,WP
9/29/2014,8946731974,5,P,Present and On Time,WP
9/29/2014,5132734510,5,P,Present and On Time,WP
9/29/2014,5132734510,5,P,Present and On Time,WP
9/29/2014,5756746691,5,P,Present and On Time,WP
9/29/2014,5756746691,5,P,Present and On Time,WP
9/29/2014,9321436494,5,P,Present and On Time,WP
9/29/2014,9321436494,5,P,Present and On Time,WP
9/29/2014,4377221385,5,P,Present and On Time,WP
9/29/2014,4377221385,5,P,Present and On Time,WP
9/29/2014,1112820000,5,P,Present and On Time,WP
9/29/2014,1112820000,5,P,Present and On Time,WP
9/29/2014,9214407324,5,P,Present and On Time,WP
9/29/2014,9214407324,5,P,Present and On Time,WP
9/29/2014,7092861807,5,P,Present and On Time,WP
9/29/2014,7092861807,5,P,Present and On Time,WP
9/29/2014,2905480203,5,P,Present and On Time,WP
9/29/2014,2905480203,5,P,Present and On Time,WP
9/29/2014,7721549986,5,P,Present and On Time,WP
9/29/2014,7721549986,5,P,Present and On Time,WP
9/29/2014,8728283826,5,A,Absent,WP
9/29/2014,8728283826,5,A,Absent,WP
9/29/2014,8828372984,5,P,Present and On Time,WP
9/29/2014,8828372984,5,P,Present and On Time,WP
9/29/2014,4699643957,5,P,Present and On Time,WP
9/29/2014,4699643957,5,P,Present and On Time,WP
9/29/2014,2319639362,5,P,Present and On Time,WP
9/29/2014,2319639362,5,P,Present and On Time,WP
9/29/2014,8405184899,5,P,Present and On Time,WP
9/29/2014,8405184899,5,P,Present and On Time,WP
9/29/2014,8514303154,5,P,Present and On Time,WP
9/29/2014,8514303154,5,P,Present and On Time,WP
9/29/2014,3805412719,5,P,Present and On Time,WP
9/29/2014,3805412719,5,P,Present and On Time,WP
9/29/2014,4769353882,5,P,Present and On Time,WP
9/29/2014,4769353882,5,P,Present and On Time,WP
9/29/2014,8147690163,5,P,Present and On Time,WP
9/29/2014,8147690163,5,P,Present and On Time,WP
9/29/2014,1493128915,5,P,Present and On Time,WP
9/29/2014,1493128915,5,P,Present and On Time,WP
9/29/2014,5691538837,5,A,Absent,WP
9/29/2014,5691538837,5,A,Absent,WP
9/29/2014,5745017331,5,P,Present and On Time,WP
9/29/2014,5745017331,5,P,Present and On Time,WP
9/29/2014,6402585345,5,P,Present and On Time,WP
9/29/2014,6402585345,5,P,Present and On Time,WP
9/29/2014,9024818027,4,A,Absent,WP
9/29/2014,9024818027,4,A,Absent,WP
9/29/2014,1925310645,4,A,Absent,WP
9/29/2014,1925310645,4,A,Absent,WP
9/29/2014,8525362373,4,P,Present and On Time,WP
9/29/2014,8525362373,4,P,Present and On Time,WP
9/29/2014,9921890923,4,P,Present and On Time,WP
9/29/2014,9921890923,4,P,Present and On Time,WP
9/29/2014,4867558441,4,A,Absent,WP
9/29/2014,4867558441,4,A,Absent,WP
9/29/2014,9242623103,4,P,Present and On Time,WP
9/29/2014,9242623103,4,P,Present and On Time,WP
9/29/2014,6557207112,4,P,Present and On Time,WP
9/29/2014,6557207112,4,P,Present and On Time,WP
9/29/2014,9564275462,4,P,Present and On Time,WP
9/29/2014,9564275462,4,P,Present and On Time,WP
9/29/2014,2339159988,4,P,Present and On Time,WP
9/29/2014,2339159988,4,P,Present and On Time,WP
9/29/2014,9576785528,4,P,Present and On Time,WP
9/29/2014,9576785528,4,P,Present and On Time,WP
9/29/2014,3757995044,4,A,Absent,WP
9/29/2014,3757995044,4,A,Absent,WP
9/29/2014,6945094412,4,P,Present and On Time,WP
9/29/2014,6945094412,4,P,Present and On Time,WP
9/29/2014,9075724393,4,P,Present and On Time,WP
9/29/2014,9075724393,4,P,Present and On Time,WP
9/29/2014,4622687275,4,P,Present and On Time,WP
9/29/2014,4622687275,4,P,Present and On Time,WP
9/29/2014,9140825016,4,P,Present and On Time,WP
9/29/2014,9140825016,4,P,Present and On Time,WP
9/29/2014,5224894719,4,P,Present and On Time,WP
9/23/2014,2339159988,4,P,Present and On Time,WP
9/23/2014,4622687275,4,P,Present and On Time,WP
9/23/2014,4622687275,4,P,Present and On Time,WP
9/23/2014,5213172480,4,P,Present and On Time,WP
9/23/2014,5213172480,4,P,Present and On Time,WP
9/23/2014,6320353018,4,T,Tardy,WP
9/23/2014,6320353018,4,T,Tardy,WP
9/23/2014,1474846961,4,P,Present and On Time,WP
9/23/2014,1474846961,4,P,Present and On Time,WP
9/23/2014,9052363984,4,P,Present and On Time,WP
9/23/2014,9052363984,4,P,Present and On Time,WP
9/23/2014,1925310645,4,T,Tardy,WP
9/23/2014,1925310645,4,T,Tardy,WP
9/23/2014,6945094412,4,P,Present and On Time,WP
9/23/2014,6945094412,4,P,Present and On Time,WP
9/23/2014,8525362373,4,L,Tardy Excused,WP
9/23/2014,8525362373,4,L,Tardy Excused,WP
9/23/2014,9024818027,4,P,Present and On Time,WP
9/23/2014,9024818027,4,P,Present and On Time,WP
9/23/2014,4803383194,4,P,Present and On Time,WP
9/23/2014,4803383194,4,P,Present and On Time,WP
9/23/2014,9075724393,4,P,Present and On Time,WP
9/23/2014,9075724393,4,P,Present and On Time,WP
9/23/2014,9576785528,4,P,Present and On Time,WP
9/23/2014,9576785528,4,P,Present and On Time,WP
9/23/2014,3919492770,4,P,Present and On Time,WP
9/23/2014,3919492770,4,P,Present and On Time,WP
9/23/2014,3853529444,4,P,Present and On Time,WP
9/23/2014,3853529444,4,P,Present and On Time,WP
9/23/2014,5224894719,4,T,Tardy,WP
9/23/2014,5224894719,4,T,Tardy,WP
9/23/2014,9921890923,4,P,Present and On Time,WP
9/23/2014,9921890923,4,P,Present and On Time,WP
9/23/2014,9242623103,4,P,Present and On Time,WP
9/23/2014,9242623103,4,P,Present and On Time,WP
9/23/2014,4867558441,4,P,Present and On Time,WP
9/23/2014,4867558441,4,P,Present and On Time,WP
9/23/2014,9140825016,4,P,Present and On Time,WP
9/23/2014,9140825016,4,P,Present and On Time,WP
9/23/2014,1962322866,5,P,Present and On Time,WP
9/23/2014,1962322866,5,P,Present and On Time,WP
9/23/2014,7553569851,5,P,Present and On Time,WP
9/23/2014,7553569851,5,P,Present and On Time,WP
9/23/2014,3684336127,5,P,Present and On Time,WP
9/23/2014,3684336127,5,P,Present and On Time,WP
9/23/2014,3782845617,5,P,Present and On Time,WP
9/23/2014,3782845617,5,P,Present and On Time,WP
9/23/2014,9127766851,5,T,Tardy,WP
9/23/2014,9127766851,5,T,Tardy,WP
9/23/2014,6049678742,5,A,Absent,WP
9/23/2014,6049678742,5,A,Absent,WP
9/23/2014,4458932391,5,P,Present and On Time,WP
9/23/2014,4458932391,5,P,Present and On Time,WP
9/23/2014,8631417261,5,T,Tardy,WP
9/23/2014,8631417261,5,T,Tardy,WP
9/23/2014,1149985615,5,P,Present and On Time,WP
9/23/2014,1149985615,5,P,Present and On Time,WP
9/23/2014,7468243325,5,P,Present and On Time,WP
9/23/2014,7468243325,5,P,Present and On Time,WP
9/23/2014,3177108226,5,P,Present and On Time,WP
9/23/2014,3177108226,5,P,Present and On Time,WP
9/23/2014,2929745902,5,X,Excused Absent,WP
9/23/2014,2929745902,5,X,Excused Absent,WP
9/23/2014,9959422808,5,A,Absent,WP
9/23/2014,9959422808,5,A,Absent,WP
9/23/2014,1717345493,5,P,Present and On Time,WP
9/23/2014,1717345493,5,P,Present and On Time,WP
9/23/2014,9363138518,5,P,Present and On Time,WP
9/23/2014,9363138518,5,P,Present and On Time,WP
9/23/2014,3161838246,5,P,Present and On Time,WP
9/23/2014,3161838246,5,P,Present and On Time,WP
9/23/2014,2507400061,5,P,Present and On Time,WP
9/23/2014,2507400061,5,P,Present and On Time,WP
9/23/2014,6439152483,5,P,Present and On Time,WP
9/23/2014,6439152483,5,P,Present and On Time,WP
9/23/2014,2312790485,5,P,Present and On Time,WP
9/23/2014,2312790485,5,P,Present and On Time,WP
9/23/2014,6416232013,5,P,Present and On Time,WP
9/23/2014,6416232013,5,P,Present and On Time,WP
9/23/2014,8996406933,5,P,Present and On Time,WP
9/23/2014,8996406933,5,P,Present and On Time,WP
9/23/2014,3753998982,5,P,Present and On Time,WP
9/23/2014,3753998982,5,P,Present and On Time,WP
9/23/2014,6587804368,5,P,Present and On Time,WP
9/23/2014,6587804368,5,P,Present and On Time,WP
9/23/2014,1196969878,6,P,Present and On Time,WP
9/23/2014,1196969878,6,P,Present and On Time,WP
9/23/2014,7743524833,6,P,Present and On Time,WP
9/23/2014,7743524833,6,P,Present and On Time,WP
9/23/2014,4967182957,6,T,Tardy,WP
9/23/2014,4967182957,6,T,Tardy,WP
9/23/2014,3189547165,6,P,Present and On Time,WP
9/23/2014,3189547165,6,P,Present and On Time,WP
9/23/2014,8970376225,6,P,Present and On Time,WP
9/23/2014,8970376225,6,P,Present and On Time,WP
9/23/2014,3829501057,6,P,Present and On Time,WP
9/23/2014,3829501057,6,P,Present and On Time,WP
9/23/2014,9755962697,6,P,Present and On Time,WP
9/23/2014,9755962697,6,P,Present and On Time,WP
9/23/2014,2328020905,6,P,Present and On Time,WP
9/23/2014,2328020905,6,P,Present and On Time,WP
9/23/2014,6582303109,6,P,Present and On Time,WP
9/23/2014,6582303109,6,P,Present and On Time,WP
9/23/2014,6645807324,6,P,Present and On Time,WP
9/23/2014,6645807324,6,P,Present and On Time,WP
9/23/2014,1259072241,6,P,Present and On Time,WP
9/23/2014,1259072241,6,P,Present and On Time,WP
9/23/2014,8443090560,6,P,Present and On Time,WP
9/23/2014,8443090560,6,P,Present and On Time,WP
9/23/2014,6706155242,6,P,Present and On Time,WP
9/23/2014,6706155242,6,P,Present and On Time,WP
9/23/2014,3389768369,6,P,Present and On Time,WP
9/23/2014,3389768369,6,P,Present and On Time,WP
9/23/2014,2736160729,6,P,Present and On Time,WP
9/23/2014,2736160729,6,P,Present and On Time,WP
9/23/2014,7796719849,6,P,Present and On Time,WP
9/23/2014,7796719849,6,P,Present and On Time,WP
9/23/2014,3847113201,6,P,Present and On Time,WP
9/23/2014,3847113201,6,P,Present and On Time,WP
9/23/2014,8499155270,6,P,Present and On Time,WP
9/23/2014,8499155270,6,P,Present and On Time,WP
9/23/2014,7314168423,6,P,Present and On Time,WP
9/23/2014,7314168423,6,P,Present and On Time,WP
9/23/2014,5363298427,6,P,Present and On Time,WP
9/23/2014,5363298427,6,P,Present and On Time,WP
9/23/2014,4146378672,6,P,Present and On Time,WP
9/23/2014,4146378672,6,P,Present and On Time,WP
9/23/2014,8407188098,6,P,Present and On Time,WP
9/23/2014,8407188098,6,P,Present and On Time,WP
9/23/2014,4141364915,6,P,Present and On Time,WP
9/23/2014,4141364915,6,P,Present and On Time,WP
9/23/2014,8612034648,6,P,Present and On Time,WP
9/23/2014,8612034648,6,P,Present and On Time,WP
9/23/2014,4615325797,6,P,Present and On Time,WP
9/23/2014,4615325797,6,P,Present and On Time,WP
9/23/2014,7463043388,6,P,Present and On Time,WP
9/23/2014,7463043388,6,P,Present and On Time,WP
9/23/2014,5513040199,7,P,Present and On Time,WP
9/23/2014,5513040199,7,P,Present and On Time,WP
9/23/2014,6237512433,7,P,Present and On Time,WP
9/23/2014,6237512433,7,P,Present and On Time,WP
9/23/2014,9674781781,7,P,Present and On Time,WP
9/23/2014,9674781781,7,P,Present and On Time,WP
9/23/2014,1075486538,7,P,Present and On Time,WP
9/23/2014,1075486538,7,P,Present and On Time,WP
9/23/2014,1025313526,7,P,Present and On Time,WP
9/23/2014,1025313526,7,P,Present and On Time,WP
9/23/2014,2606886183,7,A,Absent,WP
9/23/2014,2606886183,7,A,Absent,WP
9/23/2014,7949677049,7,P,Present and On Time,WP
9/23/2014,7949677049,7,P,Present and On Time,WP
9/23/2014,8932996949,7,P,Present and On Time,WP
9/23/2014,8932996949,7,P,Present and On Time,WP
9/23/2014,3429412790,7,P,Present and On Time,WP
9/23/2014,3429412790,7,P,Present and On Time,WP
9/23/2014,6890077766,7,P,Present and On Time,WP
9/23/2014,6890077766,7,P,Present and On Time,WP
9/23/2014,3532418728,7,P,Present and On Time,WP
9/23/2014,3532418728,7,P,Present and On Time,WP
9/23/2014,4861882126,7,P,Present and On Time,WP
9/23/2014,4861882126,7,P,Present and On Time,WP
9/23/2014,9701219147,7,P,Present and On Time,WP
9/23/2014,9701219147,7,P,Present and On Time,WP
9/23/2014,9518899243,7,P,Present and On Time,WP
9/23/2014,9518899243,7,P,Present and On Time,WP
9/23/2014,6054812457,7,P,Present and On Time,WP
9/23/2014,6054812457,7,P,Present and On Time,WP
9/23/2014,3152272151,7,P,Present and On Time,WP
9/23/2014,3152272151,7,P,Present and On Time,WP
9/23/2014,8513193069,7,P,Present and On Time,WP
9/23/2014,8513193069,7,P,Present and On Time,WP
9/23/2014,5907584782,7,P,Present and On Time,WP
9/23/2014,5907584782,7,P,Present and On Time,WP
9/23/2014,6287659203,7,P,Present and On Time,WP
9/23/2014,6287659203,7,P,Present and On Time,WP
9/23/2014,3169424332,7,P,Present and On Time,WP
9/23/2014,3169424332,7,P,Present and On Time,WP
9/23/2014,4699643957,5,P,Present and On Time,WP
9/23/2014,4699643957,5,P,Present and On Time,WP
9/23/2014,5756746691,5,P,Present and On Time,WP
9/23/2014,5756746691,5,P,Present and On Time,WP
9/23/2014,5691538837,5,P,Present and On Time,WP
9/23/2014,5691538837,5,P,Present and On Time,WP
9/23/2014,8828372984,5,P,Present and On Time,WP
9/23/2014,8828372984,5,P,Present and On Time,WP
9/23/2014,5745017331,5,P,Present and On Time,WP
9/23/2014,5745017331,5,P,Present and On Time,WP
9/23/2014,8728283826,5,P,Present and On Time,WP
9/23/2014,8728283826,5,P,Present and On Time,WP
9/23/2014,2905480203,5,P,Present and On Time,WP
9/23/2014,2905480203,5,P,Present and On Time,WP
9/23/2014,1493128915,5,P,Present and On Time,WP
9/23/2014,1493128915,5,P,Present and On Time,WP
9/23/2014,7721549986,5,P,Present and On Time,WP
9/23/2014,7721549986,5,P,Present and On Time,WP
9/23/2014,7092861807,5,P,Present and On Time,WP
9/23/2014,7092861807,5,P,Present and On Time,WP
9/23/2014,1112820000,5,P,Present and On Time,WP
9/23/2014,1112820000,5,P,Present and On Time,WP
9/23/2014,8147690163,5,P,Present and On Time,WP
9/23/2014,8147690163,5,P,Present and On Time,WP
9/23/2014,4769353882,5,P,Present and On Time,WP
9/23/2014,4769353882,5,P,Present and On Time,WP
9/23/2014,2319639362,5,P,Present and On Time,WP
9/23/2014,2319639362,5,P,Present and On Time,WP
9/23/2014,5132734510,5,P,Present and On Time,WP
9/23/2014,5132734510,5,P,Present and On Time,WP
9/23/2014,9214407324,5,P,Present and On Time,WP
9/23/2014,9214407324,5,P,Present and On Time,WP
9/23/2014,9321436494,5,P,Present and On Time,WP
9/23/2014,9321436494,5,P,Present and On Time,WP
9/23/2014,6402585345,5,P,Present and On Time,WP
9/23/2014,6402585345,5,P,Present and On Time,WP
9/23/2014,4377221385,5,P,Present and On Time,WP
9/23/2014,4377221385,5,P,Present and On Time,WP
9/23/2014,8405184899,5,P,Present and On Time,WP
9/23/2014,8405184899,5,P,Present and On Time,WP
9/23/2014,3805412719,5,P,Present and On Time,WP
9/23/2014,3805412719,5,P,Present and On Time,WP
9/23/2014,8514303154,5,T,Tardy,WP
9/23/2014,8514303154,5,T,Tardy,WP
9/23/2014,8946731974,5,P,Present and On Time,WP
9/23/2014,8946731974,5,P,Present and On Time,WP
9/23/2014,4551522449,0,P,Present and On Time,MS
9/23/2014,4551522449,0,P,Present and On Time,MS
9/23/2014,3786793573,0,P,Present and On Time,MS
9/23/2014,3786793573,0,P,Present and On Time,MS
9/23/2014,6725276431,0,A,Absent,MS
9/23/2014,6725276431,0,A,Absent,MS
9/23/2014,8886473770,0,P,Present and On Time,MS
9/23/2014,8886473770,0,P,Present and On Time,MS
9/23/2014,3936885147,0,P,Present and On Time,MS
9/23/2014,3936885147,0,P,Present and On Time,MS
9/23/2014,4186458847,0,P,Present and On Time,MS
9/23/2014,4186458847,0,P,Present and On Time,MS
9/23/2014,9482276841,0,T,Tardy,MS
9/23/2014,9482276841,0,T,Tardy,MS
9/23/2014,7782939518,0,P,Present and On Time,MS
9/23/2014,7782939518,0,P,Present and On Time,MS
9/23/2014,6362734683,0,P,Present and On Time,MS
9/23/2014,6362734683,0,P,Present and On Time,MS
9/23/2014,1825843414,0,P,Present and On Time,MS
9/23/2014,1825843414,0,P,Present and On Time,MS
9/23/2014,2344114319,0,P,Present and On Time,MS
9/23/2014,2344114319,0,P,Present and On Time,MS
9/23/2014,6885615897,0,P,Present and On Time,MS
9/23/2014,6885615897,0,P,Present and On Time,MS
9/23/2014,4118491591,0,P,Present and On Time,MS
9/23/2014,4118491591,0,P,Present and On Time,MS
9/23/2014,4898152252,0,P,Present and On Time,MS
9/23/2014,4898152252,0,P,Present and On Time,MS
9/23/2014,1679932438,0,P,Present and On Time,MS
9/23/2014,1679932438,0,P,Present and On Time,MS
9/23/2014,9695983863,0,P,Present and On Time,MS
9/23/2014,9695983863,0,P,Present and On Time,MS
9/23/2014,5912292894,0,P,Present and On Time,MS
9/23/2014,5912292894,0,P,Present and On Time,MS
9/23/2014,5987622816,0,P,Present and On Time,MS
9/23/2014,5987622816,0,P,Present and On Time,MS
9/23/2014,9149513656,0,P,Present and On Time,MS
9/23/2014,9149513656,0,P,Present and On Time,MS
9/23/2014,1493697269,0,P,Present and On Time,MS
9/23/2014,1493697269,0,P,Present and On Time,MS
9/23/2014,3194579371,0,P,Present and On Time,MS
9/23/2014,3194579371,0,P,Present and On Time,MS
9/23/2014,3590592788,0,P,Present and On Time,MS
9/22/2014,7334653386,1,T,Tardy,MS
9/22/2014,4266824653,1,T,Tardy,MS
9/22/2014,4266824653,1,T,Tardy,MS
9/22/2014,4648623118,1,P,Present and On Time,MS
9/22/2014,4648623118,1,P,Present and On Time,MS
9/22/2014,2851938428,1,P,Present and On Time,MS
9/22/2014,2851938428,1,P,Present and On Time,MS
9/22/2014,6454823294,1,P,Present and On Time,MS
9/22/2014,6454823294,1,P,Present and On Time,MS
9/22/2014,9291337641,1,P,Present and On Time,MS
9/22/2014,9291337641,1,P,Present and On Time,MS
9/22/2014,5637558300,6,P,Present and On Time,WP
9/22/2014,5637558300,6,P,Present and On Time,WP
9/22/2014,6855413366,6,P,Present and On Time,WP
9/22/2014,6855413366,6,P,Present and On Time,WP
9/22/2014,9114863243,6,T,Tardy,WP
9/22/2014,9114863243,6,T,Tardy,WP
9/22/2014,7047478174,6,T,Tardy,WP
9/22/2014,7047478174,6,T,Tardy,WP
9/22/2014,4717385952,6,P,Present and On Time,WP
9/22/2014,4717385952,6,P,Present and On Time,WP
9/22/2014,6224674126,6,P,Present and On Time,WP
9/22/2014,6224674126,6,P,Present and On Time,WP
9/22/2014,1327513297,6,P,Present and On Time,WP
9/22/2014,1327513297,6,P,Present and On Time,WP
9/22/2014,3647955231,6,P,Present and On Time,WP
9/22/2014,3647955231,6,P,Present and On Time,WP
9/22/2014,7120362920,6,P,Present and On Time,WP
9/22/2014,7120362920,6,P,Present and On Time,WP
9/22/2014,9513533756,6,P,Present and On Time,WP
9/22/2014,9513533756,6,P,Present and On Time,WP
9/22/2014,5268836010,6,P,Present and On Time,WP
9/22/2014,5268836010,6,P,Present and On Time,WP
9/22/2014,3210510831,6,P,Present and On Time,WP
9/22/2014,3210510831,6,P,Present and On Time,WP
9/22/2014,8547989010,6,P,Present and On Time,WP
9/22/2014,8547989010,6,P,Present and On Time,WP
9/22/2014,7142029734,6,P,Present and On Time,WP
9/22/2014,7142029734,6,P,Present and On Time,WP
9/22/2014,6510784453,6,P,Present and On Time,WP
9/22/2014,6510784453,6,P,Present and On Time,WP
9/22/2014,9213628485,6,P,Present and On Time,WP
9/22/2014,9213628485,6,P,Present and On Time,WP
9/22/2014,8349018968,6,P,Present and On Time,WP
9/22/2014,8349018968,6,P,Present and On Time,WP
9/22/2014,6330179802,6,P,Present and On Time,WP
9/22/2014,6330179802,6,P,Present and On Time,WP
9/22/2014,2877422652,6,P,Present and On Time,WP
9/22/2014,2877422652,6,P,Present and On Time,WP
9/22/2014,1813978525,6,T,Tardy,WP
9/22/2014,1813978525,6,T,Tardy,WP
9/22/2014,1643017313,6,A,Absent,WP
9/22/2014,1643017313,6,A,Absent,WP
9/22/2014,4558198741,6,P,Present and On Time,WP
9/22/2014,4558198741,6,P,Present and On Time,WP
9/22/2014,1237088286,6,P,Present and On Time,WP
9/22/2014,1237088286,6,P,Present and On Time,WP
9/22/2014,1320534435,6,P,Present and On Time,WP
9/22/2014,1320534435,6,P,Present and On Time,WP
9/22/2014,7171247133,6,P,Present and On Time,WP
9/22/2014,7171247133,6,P,Present and On Time,WP
9/22/2014,3351765307,6,P,Present and On Time,WP
9/22/2014,3351765307,6,P,Present and On Time,WP
9/22/2014,4287800793,6,P,Present and On Time,WP
9/22/2014,4287800793,6,P,Present and On Time,WP
9/22/2014,3397415672,6,P,Present and On Time,WP
9/22/2014,3397415672,6,P,Present and On Time,WP
9/22/2014,5312057891,6,P,Present and On Time,WP
9/22/2014,5312057891,6,P,Present and On Time,WP
9/22/2014,7304905278,6,P,Present and On Time,WP
9/22/2014,7304905278,6,P,Present and On Time,WP
9/22/2014,9959099891,6,P,Present and On Time,WP
9/22/2014,9959099891,6,P,Present and On Time,WP
9/22/2014,6165357721,6,P,Present and On Time,WP
9/22/2014,6165357721,6,P,Present and On Time,WP
9/22/2014,2708717324,6,P,Present and On Time,WP
9/22/2014,2708717324,6,P,Present and On Time,WP
9/22/2014,4711269182,6,X,Excused Absent,WP
9/22/2014,4711269182,6,X,Excused Absent,WP
9/22/2014,9203026421,6,T,Tardy,WP
9/22/2014,9203026421,6,T,Tardy,WP
9/22/2014,1794372900,6,P,Present and On Time,WP
9/22/2014,1794372900,6,P,Present and On Time,WP
9/22/2014,3659686677,6,P,Present and On Time,WP
9/22/2014,3659686677,6,P,Present and On Time,WP
9/22/2014,3793646874,6,P,Present and On Time,WP
9/22/2014,3793646874,6,P,Present and On Time,WP
9/22/2014,5615965879,6,P,Present and On Time,WP
9/22/2014,5615965879,6,P,Present and On Time,WP
9/22/2014,4749680826,6,P,Present and On Time,WP
9/22/2014,4749680826,6,P,Present and On Time,WP
9/22/2014,9122846242,6,P,Present and On Time,WP
9/22/2014,9122846242,6,P,Present and On Time,WP
9/22/2014,2737876374,6,P,Present and On Time,WP
9/22/2014,2737876374,6,P,Present and On Time,WP
9/22/2014,5469979911,6,P,Present and On Time,WP
9/22/2014,5469979911,6,P,Present and On Time,WP
9/22/2014,1547898728,6,A,Absent,WP
9/22/2014,1547898728,6,A,Absent,WP
9/22/2014,4550638577,6,P,Present and On Time,WP
9/22/2014,4550638577,6,P,Present and On Time,WP
9/22/2014,5591978541,6,P,Present and On Time,WP
9/22/2014,5591978541,6,P,Present and On Time,WP
9/23/2014,7595346488,4,S,Out-of-School Suspension,WP
9/23/2014,7595346488,4,S,Out-of-School Suspension,WP
9/24/2014,7595346488,4,S,Out-of-School Suspension,WP
9/24/2014,7595346488,4,S,Out-of-School Suspension,WP
9/23/2014,2419557234,4,S,Out-of-School Suspension,WP
9/23/2014,2419557234,4,S,Out-of-School Suspension,WP
9/24/2014,2419557234,4,S,Out-of-School Suspension,WP
9/24/2014,2419557234,4,S,Out-of-School Suspension,WP
